# Refractive indices of ice Ih
#
# Wavelengths: 0.0443 micron to 2e+6 micron @ N = 2000
# Temperatures: T = 160 to 270 K @ delta_T = 10 K
# 
# References
#  Iwabuchi, H., and P. Yang, 2011: Temperature-dependence of ice optical constants: Implications for simulating the single-scattering properties of cold ice clouds.
#  Submitted to JQSRT.
#
# Contact: H. Iwabuchi (hiroiwa (at) m.tohoku.ac.jp)
#
# Format
#  First column: Wavelength (um)
#  Columns  2-13: Real part, n
#  Columns 14-25: Imaginary part, k
# 
# Wavelength(um), n(160), n(170), ..., n(270), k(160), k(170), ..., k(270)
  4.83834E-02  8.37926E-01  8.37672E-01  8.37389E-01  8.37075E-01  8.36680E-01  8.36398E-01  8.35970E-01  8.35548E-01  8.34995E-01  8.34484E-01  8.33946E-01  8.33287E-01  2.19319E-01  2.19319E-01  2.19319E-01  2.19319E-01  2.19319E-01  2.19319E-01  2.19319E-01  2.19319E-01  2.19319E-01  2.19319E-01  2.19319E-01  2.19319E-01
  4.88118E-02  8.39454E-01  8.39200E-01  8.38917E-01  8.38604E-01  8.38208E-01  8.37926E-01  8.37499E-01  8.37076E-01  8.36523E-01  8.36012E-01  8.35474E-01  8.34815E-01  2.26526E-01  2.26526E-01  2.26526E-01  2.26526E-01  2.26526E-01  2.26526E-01  2.26526E-01  2.26526E-01  2.26526E-01  2.26526E-01  2.26526E-01  2.26526E-01
  4.92441E-02  8.41685E-01  8.41431E-01  8.41148E-01  8.40835E-01  8.40439E-01  8.40157E-01  8.39730E-01  8.39307E-01  8.38754E-01  8.38243E-01  8.37705E-01  8.37046E-01  2.33846E-01  2.33846E-01  2.33846E-01  2.33846E-01  2.33846E-01  2.33846E-01  2.33846E-01  2.33846E-01  2.33846E-01  2.33846E-01  2.33846E-01  2.33846E-01
  4.96802E-02  8.45932E-01  8.45679E-01  8.45395E-01  8.45082E-01  8.44687E-01  8.44405E-01  8.43977E-01  8.43555E-01  8.43002E-01  8.42491E-01  8.41953E-01  8.41294E-01  2.40795E-01  2.40795E-01  2.40795E-01  2.40795E-01  2.40795E-01  2.40795E-01  2.40795E-01  2.40795E-01  2.40795E-01  2.40795E-01  2.40795E-01  2.40795E-01
  5.01202E-02  8.49450E-01  8.49197E-01  8.48914E-01  8.48600E-01  8.48205E-01  8.47923E-01  8.47495E-01  8.47073E-01  8.46520E-01  8.46009E-01  8.45471E-01  8.44812E-01  2.45176E-01  2.45176E-01  2.45176E-01  2.45176E-01  2.45176E-01  2.45176E-01  2.45176E-01  2.45176E-01  2.45176E-01  2.45176E-01  2.45176E-01  2.45176E-01
  5.05641E-02  8.52350E-01  8.52096E-01  8.51813E-01  8.51500E-01  8.51104E-01  8.50822E-01  8.50395E-01  8.49973E-01  8.49420E-01  8.48909E-01  8.48371E-01  8.47712E-01  2.49637E-01  2.49637E-01  2.49637E-01  2.49637E-01  2.49637E-01  2.49637E-01  2.49637E-01  2.49637E-01  2.49637E-01  2.49637E-01  2.49637E-01  2.49637E-01
  5.10119E-02  8.54973E-01  8.54719E-01  8.54436E-01  8.54123E-01  8.53727E-01  8.53445E-01  8.53018E-01  8.52596E-01  8.52043E-01  8.51532E-01  8.50994E-01  8.50335E-01  2.53355E-01  2.53355E-01  2.53355E-01  2.53355E-01  2.53355E-01  2.53355E-01  2.53355E-01  2.53355E-01  2.53355E-01  2.53355E-01  2.53355E-01  2.53355E-01
  5.14637E-02  8.56827E-01  8.56574E-01  8.56291E-01  8.55977E-01  8.55582E-01  8.55300E-01  8.54872E-01  8.54450E-01  8.53897E-01  8.53386E-01  8.52849E-01  8.52190E-01  2.57056E-01  2.57056E-01  2.57056E-01  2.57056E-01  2.57056E-01  2.57056E-01  2.57056E-01  2.57056E-01  2.57056E-01  2.57056E-01  2.57056E-01  2.57056E-01
  5.19194E-02  8.58244E-01  8.57990E-01  8.57707E-01  8.57394E-01  8.56998E-01  8.56717E-01  8.56289E-01  8.55867E-01  8.55314E-01  8.54803E-01  8.54265E-01  8.53606E-01  2.60786E-01  2.60786E-01  2.60786E-01  2.60786E-01  2.60786E-01  2.60786E-01  2.60786E-01  2.60786E-01  2.60786E-01  2.60786E-01  2.60786E-01  2.60786E-01
  5.23792E-02  8.59177E-01  8.58923E-01  8.58640E-01  8.58327E-01  8.57932E-01  8.57650E-01  8.57222E-01  8.56800E-01  8.56247E-01  8.55736E-01  8.55199E-01  8.54540E-01  2.64543E-01  2.64543E-01  2.64543E-01  2.64543E-01  2.64543E-01  2.64543E-01  2.64543E-01  2.64543E-01  2.64543E-01  2.64543E-01  2.64543E-01  2.64543E-01
  5.28431E-02  8.59363E-01  8.59110E-01  8.58827E-01  8.58513E-01  8.58118E-01  8.57836E-01  8.57409E-01  8.56987E-01  8.56434E-01  8.55923E-01  8.55385E-01  8.54726E-01  2.68427E-01  2.68427E-01  2.68427E-01  2.68427E-01  2.68427E-01  2.68427E-01  2.68427E-01  2.68427E-01  2.68427E-01  2.68427E-01  2.68427E-01  2.68427E-01
  5.33111E-02  8.59276E-01  8.59023E-01  8.58740E-01  8.58426E-01  8.58031E-01  8.57749E-01  8.57322E-01  8.56900E-01  8.56347E-01  8.55836E-01  8.55298E-01  8.54639E-01  2.73084E-01  2.73084E-01  2.73084E-01  2.73084E-01  2.73084E-01  2.73084E-01  2.73084E-01  2.73084E-01  2.73084E-01  2.73084E-01  2.73084E-01  2.73084E-01
  5.37832E-02  8.58732E-01  8.58479E-01  8.58196E-01  8.57882E-01  8.57487E-01  8.57205E-01  8.56778E-01  8.56356E-01  8.55803E-01  8.55292E-01  8.54754E-01  8.54095E-01  2.77822E-01  2.77822E-01  2.77822E-01  2.77822E-01  2.77822E-01  2.77822E-01  2.77822E-01  2.77822E-01  2.77822E-01  2.77822E-01  2.77822E-01  2.77822E-01
  5.42595E-02  8.57381E-01  8.57128E-01  8.56845E-01  8.56532E-01  8.56137E-01  8.55855E-01  8.55427E-01  8.55005E-01  8.54452E-01  8.53942E-01  8.53404E-01  8.52745E-01  2.84316E-01  2.84316E-01  2.84316E-01  2.84316E-01  2.84316E-01  2.84316E-01  2.84316E-01  2.84316E-01  2.84316E-01  2.84316E-01  2.84316E-01  2.84316E-01
  5.47401E-02  8.57220E-01  8.56967E-01  8.56683E-01  8.56370E-01  8.55975E-01  8.55693E-01  8.55266E-01  8.54844E-01  8.54291E-01  8.53780E-01  8.53242E-01  8.52584E-01  2.91524E-01  2.91524E-01  2.91524E-01  2.91524E-01  2.91524E-01  2.91524E-01  2.91524E-01  2.91524E-01  2.91524E-01  2.91524E-01  2.91524E-01  2.91524E-01
  5.52248E-02  8.57270E-01  8.57017E-01  8.56733E-01  8.56420E-01  8.56025E-01  8.55743E-01  8.55316E-01  8.54894E-01  8.54341E-01  8.53830E-01  8.53293E-01  8.52634E-01  2.99067E-01  2.99067E-01  2.99067E-01  2.99067E-01  2.99067E-01  2.99067E-01  2.99067E-01  2.99067E-01  2.99067E-01  2.99067E-01  2.99067E-01  2.99067E-01
  5.57139E-02  8.57967E-01  8.57714E-01  8.57431E-01  8.57117E-01  8.56722E-01  8.56441E-01  8.56013E-01  8.55591E-01  8.55038E-01  8.54528E-01  8.53990E-01  8.53331E-01  3.07257E-01  3.07257E-01  3.07257E-01  3.07257E-01  3.07257E-01  3.07257E-01  3.07257E-01  3.07257E-01  3.07257E-01  3.07257E-01  3.07257E-01  3.07257E-01
  5.62073E-02  8.59303E-01  8.59050E-01  8.58766E-01  8.58453E-01  8.58058E-01  8.57776E-01  8.57349E-01  8.56927E-01  8.56374E-01  8.55864E-01  8.55326E-01  8.54667E-01  3.15672E-01  3.15672E-01  3.15672E-01  3.15672E-01  3.15672E-01  3.15672E-01  3.15672E-01  3.15672E-01  3.15672E-01  3.15672E-01  3.15672E-01  3.15672E-01
  5.67051E-02  8.61332E-01  8.61079E-01  8.60796E-01  8.60483E-01  8.60088E-01  8.59806E-01  8.59379E-01  8.58957E-01  8.58404E-01  8.57893E-01  8.57356E-01  8.56697E-01  3.23851E-01  3.23851E-01  3.23851E-01  3.23851E-01  3.23851E-01  3.23851E-01  3.23851E-01  3.23851E-01  3.23851E-01  3.23851E-01  3.23851E-01  3.23851E-01
  5.72073E-02  8.63189E-01  8.62936E-01  8.62653E-01  8.62340E-01  8.61945E-01  8.61663E-01  8.61236E-01  8.60814E-01  8.60261E-01  8.59750E-01  8.59213E-01  8.58554E-01  3.31939E-01  3.31939E-01  3.31939E-01  3.31939E-01  3.31939E-01  3.31939E-01  3.31939E-01  3.31939E-01  3.31939E-01  3.31939E-01  3.31939E-01  3.31939E-01
  5.77139E-02  8.64675E-01  8.64421E-01  8.64138E-01  8.63825E-01  8.63430E-01  8.63148E-01  8.62721E-01  8.62299E-01  8.61746E-01  8.61236E-01  8.60698E-01  8.60039E-01  3.40271E-01  3.40271E-01  3.40271E-01  3.40271E-01  3.40271E-01  3.40271E-01  3.40271E-01  3.40271E-01  3.40271E-01  3.40271E-01  3.40271E-01  3.40271E-01
  5.82250E-02  8.66759E-01  8.66506E-01  8.66223E-01  8.65910E-01  8.65515E-01  8.65233E-01  8.64806E-01  8.64384E-01  8.63831E-01  8.63321E-01  8.62783E-01  8.62124E-01  3.50340E-01  3.50340E-01  3.50340E-01  3.50340E-01  3.50340E-01  3.50340E-01  3.50340E-01  3.50340E-01  3.50340E-01  3.50340E-01  3.50340E-01  3.50340E-01
  5.87407E-02  8.70229E-01  8.69976E-01  8.69693E-01  8.69379E-01  8.68984E-01  8.68703E-01  8.68275E-01  8.67853E-01  8.67301E-01  8.66790E-01  8.66253E-01  8.65594E-01  3.60706E-01  3.60706E-01  3.60706E-01  3.60706E-01  3.60706E-01  3.60706E-01  3.60706E-01  3.60706E-01  3.60706E-01  3.60706E-01  3.60706E-01  3.60706E-01
  5.92609E-02  8.75365E-01  8.75112E-01  8.74829E-01  8.74515E-01  8.74121E-01  8.73839E-01  8.73411E-01  8.72990E-01  8.72437E-01  8.71926E-01  8.71389E-01  8.70730E-01  3.70441E-01  3.70441E-01  3.70441E-01  3.70441E-01  3.70441E-01  3.70441E-01  3.70441E-01  3.70441E-01  3.70441E-01  3.70441E-01  3.70441E-01  3.70441E-01
  5.97857E-02  8.80238E-01  8.79985E-01  8.79702E-01  8.79388E-01  8.78994E-01  8.78712E-01  8.78284E-01  8.77863E-01  8.77310E-01  8.76799E-01  8.76262E-01  8.75603E-01  3.79477E-01  3.79477E-01  3.79477E-01  3.79477E-01  3.79477E-01  3.79477E-01  3.79477E-01  3.79477E-01  3.79477E-01  3.79477E-01  3.79477E-01  3.79477E-01
  6.03152E-02  8.85498E-01  8.85245E-01  8.84962E-01  8.84649E-01  8.84254E-01  8.83972E-01  8.83545E-01  8.83123E-01  8.82570E-01  8.82060E-01  8.81522E-01  8.80864E-01  3.88735E-01  3.88735E-01  3.88735E-01  3.88735E-01  3.88735E-01  3.88735E-01  3.88735E-01  3.88735E-01  3.88735E-01  3.88735E-01  3.88735E-01  3.88735E-01
  6.08493E-02  8.91560E-01  8.91307E-01  8.91024E-01  8.90710E-01  8.90316E-01  8.90034E-01  8.89606E-01  8.89185E-01  8.88632E-01  8.88122E-01  8.87584E-01  8.86925E-01  3.97514E-01  3.97514E-01  3.97514E-01  3.97514E-01  3.97514E-01  3.97514E-01  3.97514E-01  3.97514E-01  3.97514E-01  3.97514E-01  3.97514E-01  3.97514E-01
  6.13882E-02  8.97474E-01  8.97221E-01  8.96938E-01  8.96625E-01  8.96230E-01  8.95948E-01  8.95521E-01  8.95099E-01  8.94547E-01  8.94036E-01  8.93499E-01  8.92840E-01  4.06110E-01  4.06110E-01  4.06110E-01  4.06110E-01  4.06110E-01  4.06110E-01  4.06110E-01  4.06110E-01  4.06110E-01  4.06110E-01  4.06110E-01  4.06110E-01
  6.19319E-02  9.03819E-01  9.03566E-01  9.03283E-01  9.02970E-01  9.02575E-01  9.02293E-01  9.01866E-01  9.01444E-01  9.00892E-01  9.00381E-01  8.99844E-01  8.99185E-01  4.14892E-01  4.14892E-01  4.14892E-01  4.14892E-01  4.14892E-01  4.14892E-01  4.14892E-01  4.14892E-01  4.14892E-01  4.14892E-01  4.14892E-01  4.14892E-01
  6.24804E-02  9.10663E-01  9.10410E-01  9.10127E-01  9.09814E-01  9.09419E-01  9.09137E-01  9.08710E-01  9.08288E-01  9.07736E-01  9.07225E-01  9.06688E-01  9.06029E-01  4.23128E-01  4.23128E-01  4.23128E-01  4.23128E-01  4.23128E-01  4.23128E-01  4.23128E-01  4.23128E-01  4.23128E-01  4.23128E-01  4.23128E-01  4.23128E-01
  6.30337E-02  9.17468E-01  9.17215E-01  9.16932E-01  9.16618E-01  9.16224E-01  9.15942E-01  9.15515E-01  9.15093E-01  9.14540E-01  9.14030E-01  9.13492E-01  9.12834E-01  4.31421E-01  4.31421E-01  4.31421E-01  4.31421E-01  4.31421E-01  4.31421E-01  4.31421E-01  4.31421E-01  4.31421E-01  4.31421E-01  4.31421E-01  4.31421E-01
  6.35919E-02  9.24753E-01  9.24500E-01  9.24217E-01  9.23904E-01  9.23509E-01  9.23227E-01  9.22800E-01  9.22378E-01  9.21826E-01  9.21315E-01  9.20778E-01  9.20119E-01  4.39877E-01  4.39877E-01  4.39877E-01  4.39877E-01  4.39877E-01  4.39877E-01  4.39877E-01  4.39877E-01  4.39877E-01  4.39877E-01  4.39877E-01  4.39877E-01
  6.41551E-02  9.32339E-01  9.32086E-01  9.31803E-01  9.31490E-01  9.31095E-01  9.30813E-01  9.30386E-01  9.29965E-01  9.29412E-01  9.28902E-01  9.28364E-01  9.27706E-01  4.47766E-01  4.47766E-01  4.47766E-01  4.47766E-01  4.47766E-01  4.47766E-01  4.47766E-01  4.47766E-01  4.47766E-01  4.47766E-01  4.47766E-01  4.47766E-01
  6.47233E-02  9.39876E-01  9.39624E-01  9.39341E-01  9.39028E-01  9.38633E-01  9.38351E-01  9.37924E-01  9.37502E-01  9.36950E-01  9.36439E-01  9.35902E-01  9.35243E-01  4.55786E-01  4.55786E-01  4.55786E-01  4.55786E-01  4.55786E-01  4.55786E-01  4.55786E-01  4.55786E-01  4.55786E-01  4.55786E-01  4.55786E-01  4.55786E-01
  6.52965E-02  9.47381E-01  9.47128E-01  9.46845E-01  9.46532E-01  9.46137E-01  9.45855E-01  9.45428E-01  9.45006E-01  9.44454E-01  9.43943E-01  9.43406E-01  9.42747E-01  4.63949E-01  4.63949E-01  4.63949E-01  4.63949E-01  4.63949E-01  4.63949E-01  4.63949E-01  4.63949E-01  4.63949E-01  4.63949E-01  4.63949E-01  4.63949E-01
  6.58747E-02  9.55463E-01  9.55210E-01  9.54928E-01  9.54614E-01  9.54220E-01  9.53938E-01  9.53511E-01  9.53089E-01  9.52537E-01  9.52026E-01  9.51489E-01  9.50830E-01  4.73363E-01  4.73363E-01  4.73363E-01  4.73363E-01  4.73363E-01  4.73363E-01  4.73363E-01  4.73363E-01  4.73363E-01  4.73363E-01  4.73363E-01  4.73363E-01
  6.64581E-02  9.64904E-01  9.64651E-01  9.64369E-01  9.64056E-01  9.63661E-01  9.63379E-01  9.62952E-01  9.62530E-01  9.61978E-01  9.61467E-01  9.60930E-01  9.60272E-01  4.82975E-01  4.82975E-01  4.82975E-01  4.82975E-01  4.82975E-01  4.82975E-01  4.82975E-01  4.82975E-01  4.82975E-01  4.82975E-01  4.82975E-01  4.82975E-01
  6.70467E-02  9.76286E-01  9.76033E-01  9.75750E-01  9.75437E-01  9.75042E-01  9.74760E-01  9.74333E-01  9.73912E-01  9.73359E-01  9.72849E-01  9.72311E-01  9.71653E-01  4.92607E-01  4.92607E-01  4.92607E-01  4.92607E-01  4.92607E-01  4.92607E-01  4.92607E-01  4.92607E-01  4.92607E-01  4.92607E-01  4.92607E-01  4.92607E-01
  6.76405E-02  9.88234E-01  9.87981E-01  9.87698E-01  9.87385E-01  9.86991E-01  9.86709E-01  9.86282E-01  9.85860E-01  9.85308E-01  9.84797E-01  9.84260E-01  9.83602E-01  5.00367E-01  5.00367E-01  5.00367E-01  5.00367E-01  5.00367E-01  5.00367E-01  5.00367E-01  5.00367E-01  5.00367E-01  5.00367E-01  5.00367E-01  5.00367E-01
  6.82395E-02  1.00058E+00  1.00033E+00  1.00004E+00  9.99731E-01  9.99336E-01  9.99055E-01  9.98627E-01  9.98206E-01  9.97653E-01  9.97143E-01  9.96606E-01  9.95947E-01  5.08248E-01  5.08248E-01  5.08248E-01  5.08248E-01  5.08248E-01  5.08248E-01  5.08248E-01  5.08248E-01  5.08248E-01  5.08248E-01  5.08248E-01  5.08248E-01
  6.88438E-02  1.01475E+00  1.01450E+00  1.01421E+00  1.01390E+00  1.01351E+00  1.01323E+00  1.01280E+00  1.01238E+00  1.01182E+00  1.01131E+00  1.01078E+00  1.01012E+00  5.16253E-01  5.16253E-01  5.16253E-01  5.16253E-01  5.16253E-01  5.16253E-01  5.16253E-01  5.16253E-01  5.16253E-01  5.16253E-01  5.16253E-01  5.16253E-01
  6.94535E-02  1.03022E+00  1.02997E+00  1.02969E+00  1.02937E+00  1.02898E+00  1.02870E+00  1.02827E+00  1.02785E+00  1.02730E+00  1.02679E+00  1.02625E+00  1.02559E+00  5.20212E-01  5.20212E-01  5.20212E-01  5.20212E-01  5.20212E-01  5.20212E-01  5.20212E-01  5.20212E-01  5.20212E-01  5.20212E-01  5.20212E-01  5.20212E-01
  7.00686E-02  1.04391E+00  1.04365E+00  1.04337E+00  1.04306E+00  1.04266E+00  1.04238E+00  1.04195E+00  1.04153E+00  1.04098E+00  1.04047E+00  1.03993E+00  1.03927E+00  5.23774E-01  5.23774E-01  5.23774E-01  5.23774E-01  5.23774E-01  5.23774E-01  5.23774E-01  5.23774E-01  5.23774E-01  5.23774E-01  5.23774E-01  5.23774E-01
  7.06892E-02  1.05775E+00  1.05750E+00  1.05722E+00  1.05690E+00  1.05651E+00  1.05623E+00  1.05580E+00  1.05538E+00  1.05483E+00  1.05432E+00  1.05378E+00  1.05312E+00  5.27360E-01  5.27360E-01  5.27360E-01  5.27360E-01  5.27360E-01  5.27360E-01  5.27360E-01  5.27360E-01  5.27360E-01  5.27360E-01  5.27360E-01  5.27360E-01
  7.13152E-02  1.07209E+00  1.07184E+00  1.07155E+00  1.07124E+00  1.07084E+00  1.07056E+00  1.07014E+00  1.06971E+00  1.06916E+00  1.06865E+00  1.06811E+00  1.06746E+00  5.29236E-01  5.29236E-01  5.29236E-01  5.29236E-01  5.29236E-01  5.29236E-01  5.29236E-01  5.29236E-01  5.29236E-01  5.29236E-01  5.29236E-01  5.29236E-01
  7.19468E-02  1.08534E+00  1.08508E+00  1.08480E+00  1.08449E+00  1.08409E+00  1.08381E+00  1.08338E+00  1.08296E+00  1.08241E+00  1.08190E+00  1.08136E+00  1.08071E+00  5.30743E-01  5.30743E-01  5.30743E-01  5.30743E-01  5.30743E-01  5.30743E-01  5.30743E-01  5.30743E-01  5.30743E-01  5.30743E-01  5.30743E-01  5.30743E-01
  7.25839E-02  1.09850E+00  1.09825E+00  1.09797E+00  1.09765E+00  1.09726E+00  1.09698E+00  1.09655E+00  1.09613E+00  1.09558E+00  1.09506E+00  1.09453E+00  1.09387E+00  5.32254E-01  5.32254E-01  5.32254E-01  5.32254E-01  5.32254E-01  5.32254E-01  5.32254E-01  5.32254E-01  5.32254E-01  5.32254E-01  5.32254E-01  5.32254E-01
  7.32267E-02  1.11217E+00  1.11192E+00  1.11164E+00  1.11132E+00  1.11093E+00  1.11065E+00  1.11022E+00  1.10980E+00  1.10925E+00  1.10873E+00  1.10820E+00  1.10754E+00  5.33364E-01  5.33364E-01  5.33364E-01  5.33364E-01  5.33364E-01  5.33364E-01  5.33364E-01  5.33364E-01  5.33364E-01  5.33364E-01  5.33364E-01  5.33364E-01
  7.38752E-02  1.12642E+00  1.12617E+00  1.12589E+00  1.12557E+00  1.12518E+00  1.12490E+00  1.12447E+00  1.12405E+00  1.12350E+00  1.12299E+00  1.12245E+00  1.12179E+00  5.33825E-01  5.33825E-01  5.33825E-01  5.33825E-01  5.33825E-01  5.33825E-01  5.33825E-01  5.33825E-01  5.33825E-01  5.33825E-01  5.33825E-01  5.33825E-01
  7.45295E-02  1.13990E+00  1.13965E+00  1.13937E+00  1.13906E+00  1.13866E+00  1.13838E+00  1.13795E+00  1.13753E+00  1.13698E+00  1.13647E+00  1.13593E+00  1.13527E+00  5.32308E-01  5.32308E-01  5.32308E-01  5.32308E-01  5.32308E-01  5.32308E-01  5.32308E-01  5.32308E-01  5.32308E-01  5.32308E-01  5.32308E-01  5.32308E-01
  7.51895E-02  1.15268E+00  1.15242E+00  1.15214E+00  1.15183E+00  1.15143E+00  1.15115E+00  1.15072E+00  1.15030E+00  1.14975E+00  1.14924E+00  1.14870E+00  1.14804E+00  5.30733E-01  5.30733E-01  5.30733E-01  5.30733E-01  5.30733E-01  5.30733E-01  5.30733E-01  5.30733E-01  5.30733E-01  5.30733E-01  5.30733E-01  5.30733E-01
  7.58554E-02  1.16490E+00  1.16465E+00  1.16437E+00  1.16406E+00  1.16366E+00  1.16338E+00  1.16295E+00  1.16253E+00  1.16198E+00  1.16147E+00  1.16093E+00  1.16027E+00  5.28763E-01  5.28763E-01  5.28763E-01  5.28763E-01  5.28763E-01  5.28763E-01  5.28763E-01  5.28763E-01  5.28763E-01  5.28763E-01  5.28763E-01  5.28763E-01
  7.65272E-02  1.17680E+00  1.17654E+00  1.17626E+00  1.17595E+00  1.17555E+00  1.17527E+00  1.17484E+00  1.17442E+00  1.17387E+00  1.17336E+00  1.17282E+00  1.17217E+00  5.26800E-01  5.26800E-01  5.26800E-01  5.26800E-01  5.26800E-01  5.26800E-01  5.26800E-01  5.26800E-01  5.26800E-01  5.26800E-01  5.26800E-01  5.26800E-01
  7.72049E-02  1.18874E+00  1.18849E+00  1.18820E+00  1.18789E+00  1.18750E+00  1.18721E+00  1.18679E+00  1.18637E+00  1.18581E+00  1.18530E+00  1.18477E+00  1.18411E+00  5.24844E-01  5.24844E-01  5.24844E-01  5.24844E-01  5.24844E-01  5.24844E-01  5.24844E-01  5.24844E-01  5.24844E-01  5.24844E-01  5.24844E-01  5.24844E-01
  7.78887E-02  1.20130E+00  1.20104E+00  1.20076E+00  1.20045E+00  1.20005E+00  1.19977E+00  1.19934E+00  1.19892E+00  1.19837E+00  1.19786E+00  1.19732E+00  1.19667E+00  5.21769E-01  5.21769E-01  5.21769E-01  5.21769E-01  5.21769E-01  5.21769E-01  5.21769E-01  5.21769E-01  5.21769E-01  5.21769E-01  5.21769E-01  5.21769E-01
  7.85785E-02  1.21244E+00  1.21218E+00  1.21190E+00  1.21159E+00  1.21119E+00  1.21091E+00  1.21049E+00  1.21006E+00  1.20951E+00  1.20900E+00  1.20846E+00  1.20781E+00  5.17860E-01  5.17860E-01  5.17860E-01  5.17860E-01  5.17860E-01  5.17860E-01  5.17860E-01  5.17860E-01  5.17860E-01  5.17860E-01  5.17860E-01  5.17860E-01
